Source,Recording ID (if noted),Year,Date,Subpopulation (if specified),Province/State,Latitude,Longitude,Introductory Notes (if noted),Terminal Strophe type,Recordist
Macaulay Library,ML122306271,2018,5/30/18,Sept-Rivières,Quebec,50.3225,-66.7726,Ascending,Triplet,Jocelyn Lauzon
Macaulay Library,ML122576641,2018,5/27/18,La Haute-Côte-Nord,Quebec,48.158,-69.665,Ascending,Triplet,Jocelyn Lauzon
Macaulay Library,ML124298691,2018,6/22/18,Brome-Missiquoi,Quebec,45.107,-72.6156,Descending,Triplet,Jocelyn Lauzon
Macaulay Library,ML149175611,2018,4/21/18,Montgomery,Maryland,39.0878,-77.1264,Ascending,Triplet,Anne Mytych
Macaulay Library,ML93491201,2018,4/8/18,Westchester,New York,41.1751,-73.8719,UpDown,Triplet,valerie heemstra
Macaulay Library,ML93819141,2018,4/10/18,Hampshire,Massachusetts,42.3174,-72.6503,Ascending,Triplet,Mary McKitrick
Macaulay Library,ML93834681,2018,4/10/18,York,South Carolina,35.1052,-81.2694,Ascending,Triplet,Steven Biggers
Macaulay Library,ML94146141,2018,4/12/18,Shelburne,Nova Scotia,43.4955,-65.5771,Ascending,Triplet,Mark Dennis
Macaulay Library,ML94146141,2018,4/12/18,Shelburne,Nova Scotia,43.4955,-65.5771,Descending,Triplet,Mark Dennis 
Macaulay Library,ML94149261,2018,4/12/18,Westchester,New York,41.1098,-73.8352,Descending,Triplet,valerie heemstra
Macaulay Library,ML94149261,2018,4/12/18,Westchester,New York,41.1098,-73.8352,Ascending,Triplet,valerie heemstra
Macaulay Library,ML94685391,2018,4/15/18,Buncombe,North Carolina,35.565,-82.6191,UpDown,Triplet,Miles Buddy
Macaulay Library,ML95228051,2018,4/18/18,Cape May,New Jersey,38.9623,-74.9395,Descending,Triplet,Tom Johnson
Macaulay Library,ML95228051,2018,4/18/18,Cape May,New Jersey,38.9623,-74.9395,Ascending,Triplet,Tom Johnson
Macaulay Library,ML95743871,2018,4/21/18,Allegheny,Pennsylvania,40.5435,-79.9062,Ascending,Triplet,Oliver Lindhiem
Macaulay Library,ML95963851,2018,4/22/18,Delaware,Pennsylvania,39.9592,-75.4506,Descending,Triplet,David Eberly
Macaulay Library,ML96083341,2018,4/23/18,Newport,Rhode Island,41.4994,-71.2529,Ascending,Triplet,Matthew Schenck
Macaulay Library,ML96749011,2018,4/27/18,Middlesex,New Jersey,40.4919,-74.4348,Ascending,Triplet,John Beetham
Macaulay Library,ML96789591,2018,4/27/18,Kennebec,Maine,44.3593,-70.0087,Ascending,Triplet,Glenn Hodgkins
Macaulay Library,ML97130171,2018,4/29/18,King's,Nova Scotia,44.7139,-64.74,Descending,Triplet,nancy/mike dowd
Macaulay Library,ML97718781,2018,5/2/18,Québec City,Quebec,46.8377,-71.2122,Ascending,Triplet,Guillaume Charette
Macaulay Library,ML148001361,2019,3/29/19,,Washington,46.6526,-122.9841,Descending,Doublet,Rachel Hudson
Macaulay Library,ML149149781,2019,4/5/19,,New York,40.7662,-73.9744,Descending,Doublet,Mickey Ryan
Macaulay Library,ML149181651,2019,4/4/19,,Ohio,40.0004,-82.0054,Ascending,Doublet,Lori McCollister
Macaulay Library,ML149181731 ,2019,4/4/19,,Ohio,40.0004,-82.0054,Ascending,Doublet,Lori McCollister
Macaulay Library,ML149539611,2019,4/7/19,,Kentucky,38.3504,-85.6149,Ascending,Doublet,Sunil Thirkannad
Macaulay Library,ML149539621,2019,4/7/19,,Kentucky,38.3504,-85.6149,Ascending,Doublet,Sunil Thirkannad
Macaulay Library,ML149676381,2019,4/7/19,,Missouri,39.0972,-92.3515,Descending,Doublet,Joanna Reuter
Macaulay Library,ML149927141,2019,4/8/19,,Kentucky,38.2818,-85.5584,Ascending,Doublet,Sunil Thirkannad
Macaulay Library,ML150821241,2019,4/13/19,Sevier,Tennessee,35.8825,-83.5587,Ascending,Doublet,Pamela Ford
Macaulay Library,ML151217251,2019,4/4/19,,Ohio,40.0004,-82.0054,Descending,Doublet,Lori McCollister
Macaulay Library,ML151217291,2019,4/4/19,,Ohio,40.0004,-82.0054,Ascending,Doublet,Lori McCollister
Macaulay Library,ML151217311,2019,4/4/19,,Ohio,40.0004,-82.0054,Ascending,Doublet,Lori McCollister
Macaulay Library,ML151764121,2019,4/17/19,,Michigan,42.4086,-85.382,Descending,Doublet,Thomas Koffel
Macaulay Library,ML151846011,2019,4/18/19,,Nebraska,42.2343,-97.022,Descending,Doublet,Ed M. Brogie
Macaulay Library,ML152069651,2019,4/19/19,,Vermont,43.5288,-73.213,descending,Doublet,Joel Tilley
Macaulay Library,ML152895731,2019,4/22/19,,Minnesota,44.1468,-94.4681,Descending,Doublet,Sarah Taylor
Macaulay Library,ML152956471,2019,4/19/19,,Pennsylvania,40.7494,-80.0254,Descending,Doublet,Clark Trauterman
Macaulay Library,ML153008851,2019,4/23/19,,Ontario,45.5043,-77.5763,Ascending,Doublet,Brian Shulist
Macaulay Library,ML153175621,2019,4/23/19,,New York,42.8463,-78.8595,Ascending,Doublet,Thomas Mudd
Macaulay Library,ML153561511,2019,4/9/19,,Missouri,39.1217,-94.3485,Descending,Doublet,Mike Beck
Macaulay Library,ML153829731,2019,4/25/19,,Kansas,38.048,-97.201,Ascending,Doublet,Lisa Hoffman
Macaulay Library,ML153920471,2019,4/25/19,,Ohio,41.4298,-81.8994,Ascending,Doublet,Chris Pierce
Macaulay Library,ML154019221,2019,4/26/19,,Michigan,42.2821,-85.1297,Descending,Doublet,Gordon Green
Macaulay Library,ML154323861,2019,4/27/19,,Indiana,41.6735,-85.9464,Descending,Doublet,Eric Michael
Macaulay Library,ML154719841,2019,4/25/19,,Wisconsin,44.8938,-93.3301,Descending,Doublet,Jon Blumenthal
Macaulay Library,ML156762331,2019,5/5/19,,Ontario,45.5043,-77.5763,Ascending,Doublet,Brian Shulist
Macaulay Library,ML158160201,2019,5/8/19,,Ontario,44.2927,-79.1966,Ascending,Doublet,Andrew Sibbald
Macaulay Library,ML160026921,2019,5/20/19,,Alberta,50.9905,-114.1464,Descending,Doublet,Mike Russum
Macaulay Library,ML160302201,2019,5/22/19,,Yukon,60.7075,-135.0246,Ascending,Doublet,Cameron Eckert
Macaulay Library,ML160553361,2019,5/11/19,,Alberta,53.625,-113.6573,Descending,Doublet,Scott & Jill Tansowny
Macaulay Library,ML161666051,2019,5/25/19,,Alberta,55.4122,-114.8044,Ascending,Doublet,Scott & Jill Tansowny
Macaulay Library,ML161672591,2019,5/24/19,,Alberta,55.4806,-114.8982,Descending,Doublet,Scott & Jill Tansowny
Macaulay Library,ML162376291,2019,6/2/19,,Quebec,46.6362,-73.7381,Descending,Doublet,Suzanne Filteau
Macaulay Library,ML143538121,2019,3/3/19,,South Carolina,32.8118,-79.8418,Ascending,Triplet,Takayuki Uchida
Macaulay Library,ML147868031,2019,3/29/19,,Massachusetts,42.6221,-70.8142,ascending,Triplet,Phil Brown
Macaulay Library,ML148303661,2019,3/31/19,,New York,41.1098,-73.8352,ascending,Triplet,valerie heemstra
Macaulay Library,ML148643661,2019,4/2/19,,North Carolina,35.8893,-78.6553,UpDown,Triplet,LynnErla Beegle
Macaulay Library,ML149162841,2019,4/5/19,,New Jersey,41.0365,-74.1272,Descending,Triplet,Krzysztof Bystrowski
Macaulay Library,ML149714511,2019,4/7/19,,North Carolina,35.9692,-78.6426,Descending,Triplet,LynnErla Beegle
Macaulay Library,ML150285871,2019,4/10/19,,Maryland,39.0545,-76.7229,Descending,Triplet,Elissa Weidaw
Macaulay Library,ML150285871,2019,4/10/19,,Maryland,39.0545,-76.7229,,Triplet,Elissa Weidaw
Macaulay Library,ML150335931,2019,4/11/19,,Massachusetts,42.6221,-70.8142,UpDown,Triplet,Phil Brown
Macaulay Library,ML150436541,2019,4/10/19,,Virginia,38.7257,-77.5437,Ascending,Triplet,Kelly Krechmer
Macaulay Library,ML150436551,2019,4/10/19,,Virginia,38.7257,-77.5437,Ascending,Triplet,Kelly Krechmer
Macaulay Library,ML150470201,2019,4/11/19,,Maryland,39.0545,-76.7229,Descending,Triplet,Elissa Weidaw
Macaulay Library,ML150584681,2019,4/12/19,Rockland,New York,41.0428,-73.8975,Descending,Triplet,valerie heemstra
Macaulay Library,ML150761041,2019,4/11/19,,Rhode Island,41.6682,-71.255,Ascending,Triplet,Luis Mendes
Macaulay Library,ML150778241,2019,4/13/19,Botetourt,Virginia,37.4343,-79.9154,Hi Descending,Triplet,Paul Droubay
Macaulay Library,ML150778241,2019,4/13/19,Botetourt,Virginia,37.4343,-79.9154,Descending,Triplet,Paul Droubay
Macaulay Library,ML150795391,2019,4/13/19,Cumberland,Maine,43.6516,-70.2675,Descending,Triplet,Shelly Wa
Macaulay Library,ML150818621,2019,4/11/19,,Pennsylvania,39.8811,-76.6873,Descending,Triplet,Chuck Berthoud
Macaulay Library,ML150818621,2019,4/11/19,,Pennsylvania,39.8811,-76.6873,Ascending,Triplet,Chuck Berthoud
Macaulay Library,ML150858011,2019,4/13/19,Fluvanna,Virginia,37.7406,-78.4077,Descending,Triplet,Guy Babineau
Macaulay Library,ML150888471,2019,4/13/19,Davidson,Tennessee,36.0119,-86.6934,ascending,Triplet,Carole Swann
Macaulay Library,ML151173721,2019,4/15/19,Essex,Massachusetts,42.6221,-70.8142,UpDown,Triplet,Phil Brown
Macaulay Library,ML151240401,2019,4/15/19,New London,Connecticut,41.3543,-71.9664,Ascending,Triplet,Will Sweet
Macaulay Library,ML152040921,2019,4/19/19,,New York,40.5923,-73.8914,UpDown,Triplet,Tom Preston
Macaulay Library,ML152125251,2019,4/19/19,,Maryland,39.1587,-76.4856,Ascending,Triplet,Jeff Shenot
Macaulay Library,ML152125251,2019,4/19/19,,Maryland,39.1587,-76.4856,Descending,Triplet,Jeff Shenot
Macaulay Library,ML152251971,2019,4/20/19,,New Jersey,40.8918,-74.1732,Descending,Triplet,Tom Nolan
Macaulay Library,ML152366311,2019,4/20/19,,Vermont,43.457,-73.1619,Ascending,Triplet,G & B
Macaulay Library,ML152381611,2019,4/20/19,,New York,42.7364,-73.6532,Ascending,Triplet,Brad Walker
Macaulay Library,ML152426451,2019,4/18/19,,Virginia,38.4777,-77.9429,Ascending,Triplet,Kelly Krechmer
Macaulay Library,ML152567031,2019,4/20/19,,Quebec,45.5056,-73.5882,UpDown,Triplet,Richard Littauer
Macaulay Library,ML152587961,2019,4/21/19,,New Jersy,40.6951,-74.5215,Ascending,Triplet,Jeff Ellerbusch
Macaulay Library,ML152655191,2019,4/21/19,,Massachusetts,42.493,-70.8402,Descending,Triplet,Jeffrey Offermann
Macaulay Library,ML152763311,2019,4/20/19,,West Virginia,39.6362,-79.9636,Ascending,Triplet,Gordon Dimmig
Macaulay Library,ML152956471,2019,4/19/19,,Pennsylvania,40.7494,-80.0254,Ascending,Triplet,Clark Trauterman
Macaulay Library,ML153443091,2019,4/24/19,,Massachusetts,42.3033,-72.3319,Ascending,Triplet,Larry Therrien
Macaulay Library,ML153561511,2019,4/9/19,,Missouri,39.1217,-94.3485,Descending,Triplet,Mike Beck
Macaulay Library,ML153826801,2019,4/25/19,,Virginia,38.4021,-77.9116,Ascending,Triplet,Kelly Krechmer
Macaulay Library,ML153826821,2019,4/25/19,,Virginia,38.4021,-77.9116,Ascending,Triplet,Kelly Krechmer
Macaulay Library,ML153947281,2019,4/25/19,,Vermont,44.4967,-73.1523,Ascending,Triplet,Richard Littauer
Macaulay Library,ML154043581,2019,4/25/19,,Quebec,46.0736,-72.8447,Ascending,Triplet,Daniel Jauvin
Macaulay Library,ML154043581,2019,4/25/19,,Quebec,46.0736,-72.8447,Descending,Triplet,Daniel Jauvin
Macaulay Library,ML154118571,2019,4/27/19,,Vermont,43.4435,-72.3996,Ascending,Triplet,Amy Swarr
Macaulay Library,ML154118571,2019,4/27/19,,Vermont,43.4435,-72.3996,Descending,Triplet,Amy Swarr
Macaulay Library,ML154127181,2019,4/27/19,,Quebec,45.6047,-73.6769,Ascending,Triplet,Georges Lachaîne
Macaulay Library,ML154127181,2019,4/27/19,,Quebec,45.6047,-73.6769,UpDown,Triplet,Georges Lachaîne
Macaulay Library,ML154127181,2019,4/27/19,,Quebec,45.6047,-73.6769,Descending,Triplet,Georges Lachaîne
Macaulay Library,ML155337671,2019,4/28/19,,Vermont,44.4525,-72.9637,ascending,Triplet,Jeff Hullstrung
Macaulay Library,ML156859031,2019,5/7/19,,Quebec,45.6075,-72.9864,Descending,Triplet,François Martin
Macaulay Library,ML157055401,2019,5/8/19,,Maine,44.3078,-69.2186,Descending,Triplet,Fyn Kynd
Macaulay Library,ML157366601,2019,5/9/19,,Quebec,47.7612,-69.4834,Descending,Triplet,Robert Gagnon
Macaulay Library,ML158046011,2019,5/12/19,,Quebec,45.4876,-73.8192,Descending,Triplet,Julie Tremblay
Macaulay Library,ML158343781,2019,5/13/19,,Quebec,45.5064,-75.8141,UpDown,Triplet,Caroline Biel
Macaulay Library,ML160870871,2019,5/4/19,,Vermont,43.4435,-72.3996,Ascending,Triplet,Amy Swarr
Macaulay Library,ML163314261,2019,6/8/19,,Maine,44.9344,-70.5083,Descending,Triplet,Cheryl Ring
Macaulay Library,ML163438911,2019,6/9/19,,Nova Scotia,45.3407,-62.6664,Descending,Triplet,Mark Brennan
Macaulay Library,ML163588521,2019,6/8/19,,New York,44.2352,-73.7092,Descending,Triplet,Nick Tepper
Macaulay Library,ML163885511 ,2019,,,Nova Scotia,44.6448,-63.4524,Ascending,Triplet,Aaron Marshall
Macaulay Library,ML164722191,2019,4/11/19,,Pennsylvania,41.56,-79.4277,Descending,Triplet,K Springer
Xeno Canto,XC14296,2007,11/6/07,,Minnesota,47.5456,-91.4614,,Doublet,Andrew Spencer
Xeno Canto,XC14297,2007,12/6/07,,Minnesota,48.056,-90.5243,,Doublet,Andrew Spencer
Xeno Canto,XC14298,2007,12/6/07,,Minnesota,48.056,-90.5243,,Doublet,Andrew Spencer
Xeno Canto,XC16937,2007,24/04/2007,,Michigan,42.0778,-83.1995,,Doublet,Allen Chartier
Xeno Canto,XC13627,2007,24/05/2007,,Quebec,48.2539,-69.9584,,Triplet,Chris Parrish
Xeno Canto,XC54762,2008,2/5/08,,Tennessee,35.8589,-84.0948,,Triplet,Mike Nelson
Xeno Canto,XC83546,2008,26/05/2008,,Ontario,45.919,-77.583,,Triplet,Jelmer Poelstra
Xeno Canto,XC33226,2009,19/04/2009,,Washington,48.3787,-122.4487,,Doublet,Tayler Brooks
Xeno Canto,XC52450,2010,25/05/2010,,New Hampshire,44.367,-71.527,,Triplet,Andrew Spencer
Xeno Canto,XC59166,2010,10/5/10,,Maine,46.7678,-68.6009,,Triplet,Tayler Brooks
Xeno Canto,XC296901,2011,24/05/2011,,Wisconsin,45.8321,-88.9155,,Doublet,Paul Marvin
Xeno Canto,XC297603,2011,27/05/2011,,Minnesota,47.1675,-92.7162,,Doublet,Paul Marvin
Xeno Canto,XC77875,2011,14/05/2011,,Minnesota,47.795,-92.079,,Doublet,Jonathon Jongsma
Xeno Canto,XC89189,2011,26/10/2011,,Tennessee,35.9439,-83.6889,,Triplet,Mike Nelson
Xeno Canto,XC89683,2011,2/11/11,,Tennessee,35.6028,-84.1228,,Triplet,Mike Nelson
Xeno Canto,XC153309,2012,18/07/2012,,New York,44.4461,-74.1155,,Triplet,Meena Haribal
Xeno Canto,XC296909,2012,22/02/2012,,Maine,44.8501,-67.1944,,Triplet,Paul Marvin
Xeno Canto,XC296910,2012,24/05/2012,,Maine,44.4729,-67.5789,,Triplet,Paul Marvin
Xeno Canto,XC297384,2012,31/05/2012,,Vermont,44.5412,-72.8089,,Triplet,Paul Marvin
Xeno Canto,XC297606,2012,29/05/2012,,New York,44.3659,-73.9026,,Triplet,Paul Marvin
Xeno Canto,XC141294,2013,2/7/13,,Illinois,41.8859,-87.6176,,Doublet,C Lubecke
Xeno Canto,XC141419,2013,3/7/13,,Illinois,41.8859,-87.6176,,Doublet,C Lubecke
Xeno Canto,XC144431,2013,30/07/2013,,British Columbia,53.8832,-122.793,,Doublet,Patches Flores
Xeno Canto,XC147689,2013,1/6/13,,Alberta,56.7264,-111.3803,,Doublet,Dugan Maynard
Xeno Canto,XC147925,2013,1/6/13,,Alberta,56.7264,-111.3803,,Doublet,Dugan Maynard
Xeno Canto,XC154441,2013,17/06/2013,,Alberta,56.7264,-111.3803,,Doublet,Dugan Maynard
Xeno Canto,XC137567,2013,1/6/13,,Quebec,47.8534,-70.42,,Triplet,Martin St-Michel
Xeno Canto,XC137568,2013,2/6/13,,Quebec,47.8534,-70.42,,Triplet,Martin St-Michel
Xeno Canto,XC139053,2013,15/06/2013,,Quebec,47.8043,-70.7847,,Triplet,Martin St-Michel
Xeno Canto,XC142150,2013,10/7/13,,Georgia,34.9478,-85.0346,,Triplet,David Hollie
Xeno Canto,XC188416,2014,13/06/2014,,British Columbia,55.5267,-120.0314,,Doublet,Richard Webster
Xeno Canto,XC188417,2014,13/06/2014,,British Columbia,55.5267,-120.0314,,Doublet,Richard Webster
Xeno Canto,XC188449,2014,14/06/2014,,British Columbia,55.5267,-120.0314,,Doublet,Richard Webster
Xeno Canto,XC188828,2014,15/06/2014,,British Columbia,58.9758,-123.1714,,Doublet,Richard Webster
Xeno Canto,XC189064,2014,15/06/2014,,British Columbia,59.0988,-123.4621,,Doublet,Richard Webster
Xeno Canto,XC189065,2014,15/06/2014,,British Columbia,59.0988,-123.4621,,Doublet,Richard Webster
Xeno Canto,XC189293,2014,16/06/2014,,British Columbia,59.0988,-123.4621,,Doublet,Richard Webster
Xeno Canto,XC189812,2014,17/06/2014,,British Columbia,56.327,-120.9521,,Doublet,Richard Webster
Xeno Canto,XC190047,2014,18/06/2014,,British Columbia,56.327,-120.9521,,Doublet,Richard Webster
Xeno Canto,XC190049,2014,18/06/2014,,British Columbia,56.327,-120.9521,,Doublet,Richard Webster
Xeno Canto,XC190052,2014,18/06/2014,,British Columbia,56.327,-120.9521,,Doublet,Richard Webster
Xeno Canto,XC192191,2014,10/5/14,,Ontario,46.9441,-84.5511,,Doublet,Patrick Turgeon
Xeno Canto,XC182709,2014,31/05/2014,,Quebec,45.0063,-74.1797,,Triplet,Martin St-Michel
Xeno Canto,XC185150,2014,8/6/14,,Quebec,47.677,-70.8267,,Triplet,Martin St-Michel
Xeno Canto,XC187557,2014,11/7/14,,Maine,44.228,-68.312,,Triplet,Paul Driver
Xeno Canto,XC188748,2014,20/07/2014,,Quebec,46.1936,-73.65,,Triplet,Daniel
Xeno Canto,XC191897,2014,13/07/2014,,Quebec,47.677,-70.8267,,Triplet,Martin St-Michel
Xeno Canto,XC246633,2014,17/05/2014,,Nova Scotia,46.5959,-60.3842,,Triplet,Jeffrey MacLeod
Xeno Canto,XC210426,2015,16/01/2015,,California,37.4049,-121.9192,,Doublet,Pete Denten
Xeno Canto,XC236559,2015,18/04/2015,,Ontario,44.3211,-78.3264,,Doublet,Iain
Xeno Canto,XC237649,2015,25/04/2014,,British Columbia,49.2958,-123.1414,,Doublet,Gavin Anstee
Xeno Canto,XC234159,2015,4/4/15,,New York,40.678,-73.9815,,Triplet,David DeLauro
Xeno Canto,XC236497,2015,18/04/2015,,New York,41.2042,-73.8862,,Triplet,Daniel Parker
Xeno Canto,XC237030,2015,21/04/2015,,Ontario,44.3211,-78.3264,,Triplet,Iain
Xeno Canto,XC244590,2015,20/05/2015,,Quebec,45.3596,-73.7473,,Triplet,Maxime Aubert
Xeno Canto,XC247314,2015,30/05/2015,,Ontario,45.3058,-78.8087,,Triplet,Iain
Xeno Canto,XC248004,2015,31/05/2015,,New York,43.6829,-74.7324,,Triplet,Dan Lane
Xeno Canto,XC248010,2015,31/05/2015,,New York,43.6735,-74.6933,,Triplet,Dan Lane
Xeno Canto,XC248011,2015,31/05/2015,,New York,43.6735,-74.6933,,Triplet,Dan Lane
Xeno Canto,XC248012,2015,31/05/2015,,New York,43.6735,-74.6933,,Triplet,Dan Lane
Xeno Canto,XC255486,2015,5/7/15,,Nova Scotia,44.2544,-66.3683,,Triplet,Daniel Parker
Xeno Canto,XC265364,2015,12/4/15,,Pennsylvania,40.1434,-75.3477,,Triplet,Braian Henderson
Xeno Canto,XC294259,2015,25/07/2015,,Quebec,47.0655,-71.4145,,Triplet,Martin St-Michel
Xeno Canto,XC298776,2015,11/6/15,,Newfoundland,48.1788,-57.7439,,Triplet,Matthew Halley
Xeno Canto,XC315745,2016,7/5/16,,Colorado,39.1647,-108.7473,,Doublet,Meredith Swett Walker
Xeno Canto,XC319748,2016,2/6/16,,British Columbia,52.6146,-121.5135,,Doublet,Phil Ranson
Xeno Canto,XC322417,2016,18/06/2016,,British Columbia,52.1563,-122.1969,,Doublet,Phil Ranson
Xeno Canto,XC322428,2016,18/06/2016,,British Columbia,52.1563,-122.1969,,Doublet,Phil Ranson
Xeno Canto,XC329802,2016,28/06/2016,,Saskatchewan,52.9333,-107.0927,,Doublet,John Patterson
Xeno Canto,XC329803,2016,28/06/2016,,Saskatchewan,52.9366,-107.093,,Doublet,John Patterson
Xeno Canto,XC329805,2016,28/06/2016,,Saskatchewan,52.9534,-107.0932,,Doublet,John Patterson
Xeno Canto,XC329835,2016,25/07/2016,,Saskatchewan,52.9296,-107.1103,,Doublet,John Patterson
Xeno Canto,XC329836,2016,25/07/2016,,Saskatchewan,52.929,-107.1378,,Doublet,John Patterson
Xeno Canto,XC329869,2016,28/06/2016,,Saskatchewan,52.9538,-107.0929,,Doublet,John Patterson
Xeno Canto,XC329879,2016,28/06/2016,,Saskatchewan,52.9551,-107.0927,,Doublet,John Patterson
Xeno Canto,XC329880,2016,25/07/2016,,Saskatchewan,52.9295,-107.1798,,Doublet,John Patterson
Xeno Canto,XC329881,2016,25/07/2016,,Saskatchewan,53.5743,-105.7646,,Doublet,John Patterson
Xeno Canto,XC342661,2016,12/7/16,,British Columbia,53.9588,-122.8276,,Doublet,Doug Wilson
Xeno Canto,XC342662,2016,13/07/2016,,British Columbia,53.9588,-122.8276,,Doublet,Doug Wilson
Xeno Canto,XC342663,2016,18/07/2016,,British Columbia,53.9588,-122.8276,,Doublet,Doug Wilson
Xeno Canto,XC342664,2016,10/7/16,,British Columbia,53.9171,-122.7497,,Doublet,Mari Wood
Xeno Canto,XC210235,2016,2/4/16,,Georgia,31.9237,-81.0559,,Triplet,Russ Wigh
Xeno Canto,XC310232,2016,31/03/2016,,Georgia,31.9237,-81.0559,,Triplet,Russ Wigh
Xeno Canto,XC312168,2016,13/04/2016,,Delaware,39.1742,-75.5424,,Triplet,Jerald R
Xeno Canto,XC312259,2016,14/04/2016,,Georgia,31.9237,-81.0559,,Triplet,Russ Wigh
Xeno Canto,XC312855,2016,13/04/2016,,Delaware,39.1742,-75.5424,,Triplet,Jerald R
Xeno Canto,XC319515,2016,22/05/2016,,Quebec,48.9272,-66.113,,Triplet,Martin St-Michel
Xeno Canto,XC36562,2017,4/7/17,,New Mexico,35.2233,-106.6003,Ascending,Doublet,Rick Koehler
Xeno Canto,XC373459,2017,13/04/2017,,Iowa,40.8918,-91.0756,,Doublet,Bobby Wilcox
Xeno Canto,XC373510,2017,4/5/17,,Iowa,40.8918,-91.0756,,Doublet,Bobby Wilcox
Xeno Canto,XC373803,2017,31/05/2017,,Alberta,54.6628,-110.9826,Descending,Doublet,Patrick Turgeon
Xeno Canto,XC362964,2017,4/2/17,,Delaware County,39.9566,-75.45553,Ascending,Triplet,David Eberly
Xeno Canto,XC362964,2017,4/2/17,,Delaware County,39.9566,-75.45553,Ascending,Triplet,David Eberly
Xeno Canto,XC363526,2017,4/8/17,,Wake County,35.9235,-78.5993,Ascending,Triplet,Brian Murphy
Xeno Canto,XC382121,2017,6/8/17,,Washington County,44.507,-67.8612,UpDown,Triplet,Sue Riffe
Xeno Canto,XC429253,2018,7/24/18,Buffalo Point,Manitoba,49.0322,-95.2309,Descending,Doublet,Greg Irving
Xeno Canto,XC424319,2018,7/2/18,Penobscot County,Maine,45.8629,-68.6745,Ascending,Triplet,Lance A.M. Benner
Xeno Canto,XC467708,2018,6/26/18,Parc national de las Gaspesie,Quebec,48.8964,-66.6321,Ascending,Triplet,Martin St-Michel
Xeno Canto,XC467600,2019,4/9/19,,New York,40.7824,-73.963,,Triplet,Giuseppe Speranza
