"","file.name","max_min_ratio","log_max_min_ratio","min_max_ratio","note_number","mid_to_long_ratio","max_mean_int","min_mean_int","med_note_durs","long_note_durs","short_note_durs","max_note_dur","max_onset_interval_dur","max_mean_dur","min_mean_dur","min_max_dur_ratio"
"20","ML15593_terminal_strophes.wav",1.45253863134658,0.373312805842283,0.688449848024316,6,0.909638554216868,0.178519381415451,0.122901641004862,0.122901641004862,0.135110413290113,0.0968562601296596,0.135110413290113,0.288127025931929,0.120459886547812,0.116118989735278,0.963963963963964
"21","ML15599_terminal_strophes.wav",1.06235011990408,0.060483548246334,0.941309255079007,9,0.829166666666666,0.179057255569307,0.168548251856436,0.10724573019802,0.129341584158416,0.0754492574257426,0.135808663366337,0.321737190594059,0.11026370049505,0.0961978032178218,0.872434017595308
"22","ML15600_terminal_strophes.wav",1.375,0.318453731118534,0.727272727272728,6,0.986928104575163,0.178847594637224,0.130070977917981,0.122754485410095,0.124380372634069,0.0861720228706625,0.126819203470032,0.27640082807571,0.111102293638276,0.111102293638275,1
"23","ML15601_terminal_strophes.wav",1.38759689922481,0.327573401479083,0.720670391061452,6,0.884146341463415,0.194094246031746,0.139877976190476,0.117920386904762,0.133372023809524,0.0821376488095238,0.136625,0.291141369047619,0.116022817460317,0.106263888888889,0.91588785046729
"24","ML15602_terminal_strophes.wav",1.11504723346829,0.108896765869809,0.896822995461422,12,0.907692307692308,0.17761626940133,0.159290354767184,0.118903478381375,0.130995357538803,0.08222477827051,0.140265798226164,0.278919345898004,0.11232012195122,0.109095620842572,0.971291866028708
"25","ML15606_terminal_strophes.wav",1.28436911487759,0.250267636601523,0.778592375366569,6,0.99390243902439,0.184741738505747,0.143838509012539,0.132461451802508,0.133274098746082,0.0723255779780565,0.144651155956113,0.281175842476489,0.114312336729363,0.111061748955068,0.971563981042654
"26","ML15607_terminal_strophes.wav",1.1156462585034,0.109433841045462,0.896341463414634,12,0.876506024096384,0.176335567823344,0.158056880914827,0.117333041699527,0.133864501182965,0.0790284404574133,0.141928627760253,0.28063160488959,0.111284946766562,0.108865708793375,0.978260869565218
"27","ML15608_terminal_strophes.wav",1.20297951582868,0.184801409273738,0.831269349845201,6,0.933774834437086,0.175110282258065,0.145563810483871,0.114661995967742,0.122794052419355,0.0609904233870968,0.125233669354839,0.226071169354839,0.101921774193548,0.0970425403225806,0.952127659574467
"28","ML15610_terminal_strophes.wav",1.0488193539041,0.0476651066762861,0.953453038674033,18,0.965442764578834,0.161855230578768,0.154321361420613,0.119915947075209,0.124208240482823,0.0810170380687094,0.127159192200557,0.239831894150418,0.108738099659548,0.108022717424946,0.99342105263158
"29","ML18735_terminal_strophes.wav",1.08653846153846,0.0829969195709682,0.920353982300885,9,0.931623931623932,0.182744828015952,0.168189930209372,0.117517323030907,0.126142447657029,0.0452819042871386,0.1471661889332,0.278160269192423,0.107382801595214,0.0824777542372881,0.768072289156626
"30","ML26122_terminal_strophes.wav",1.54564755838641,0.435442954180268,0.646978021978022,6,0.760330578512397,0.197478995057661,0.127764569604613,0.074868410214168,0.0984682351729819,0.0642891783360791,0.10741989291598,0.333652697693575,0.0813787067545305,0.0770385090609555,0.946666666666667
"31","ML36984_terminal_strophes.wav",1.08780487804878,0.0841617923217109,0.919282511210762,9,0.933054393305439,0.180181132542038,0.165637363996044,0.120120755028025,0.128739284536762,0.0549431256181998,0.129277942631058,0.260171859545005,0.110209446092977,0.0900905662710188,0.817448680351906
"32","ML66742_terminal_strophes.wav",1.4083885209713,0.342446157861756,0.710031347962382,6,0.685279187817259,0.17293123990307,0.122786601373183,0.109776100565428,0.160191791195477,0.095952443457189,0.161004947495961,0.286231017770598,0.121973445072698,0.121973445072698,1
"33","ML66745_terminal_strophes.wav",1.03966005665722,0.0388937911212735,0.961852861035422,9,0.928909952606635,0.148480517633675,0.14281641069397,0.105729996207812,0.113821577550246,0.0544833143723928,0.116518771331058,0.211999431171786,0.0987172923777019,0.082129550625711,0.831967213114754
"34","ML66752_terminal_strophes.wav",1.2280701754386,0.205443974214809,0.814285714285714,6,0.897260273972603,0.17066557187017,0.138970537094281,0.106462809119011,0.118653207109737,0.0747677743431221,0.118653207109737,0.25356027820711,0.100773956723338,0.099148570324575,0.983870967741935
"35","ML66753_terminal_strophes.wav",1.01319875776397,0.0131124130924942,0.986973180076629,8,0.947126436781609,0.175993240870786,0.173700608614232,0.111125234082397,0.117328827247191,0.0728247893258427,0.118137991573034,0.265405898876404,0.104786780196629,0.0918401509831461,0.876447876447877
"36","ML66756_terminal_strophes.wav",1.13256784968685,0.124487488003699,0.882949308755761,12,0.930379746835443,0.175021086402821,0.154534747257053,0.118562671434169,0.1274347080721,0.0826712504898119,0.137113293495298,0.272613489420063,0.11157258196186,0.107539838035528,0.963855421686747
"37","ML66757_terminal_strophes.wav",1.02284263959391,0.0225856526487493,0.977667493796526,9,0.817073170731707,0.163036198193411,0.159395191285866,0.108421094580234,0.132694473963868,0.0809112646121148,0.145640276301807,0.284807651434644,0.109068384697131,0.105184643995749,0.964391691394659
